seller_id,revenue,orders,avg_review,late_rate
1b4c3a6f53068f0b6944d2d005c9fc89,17891.73,113,4.076271186440678,0.05084745762711865
cfb1a033743668a192316f3c6d1d2671,17820.74,147,3.9753694581280787,0.08374384236453201
1f1bb1f0859883505541bdd6606193e5,17779.2,27,4.333333333333333,0.09090909090909091
d94a40fd42351c259927028d163af842,17743.84,101,3.9646017699115044,0.02654867256637168
87b740daf17b5d1be335a64164ec6842,17709.89,13,3.357142857142857,0.14285714285714285
e5a38146df062edaf55c38afa99e42dc,17537.420000000002,121,3.90625,0.078125
6d66611d7c44cc30ce351abc49a68421,17389.97,166,3.8688524590163933,0.06557377049180328
c510bc1718f0f2961eaa42a23330681a,17246.31,13,4.071428571428571,0.0
2e90cb1677d35cfe24eef47d441b7c87,17138.63,127,4.05,0.12142857142857143
a673821011d0cec28146ea42f5ab767f,17133.99,129,3.6993464052287583,0.10457516339869281
6edacfd9f9074789dad6d62ba7950b9c,17103.62,208,4.360515021459228,0.05150214592274678
669ae81880e08f269a64487cfb287169,16952.91,162,4.089473684210526,0.03684210526315789
6061155addc1e54b4cfb51c1c2a32ad8,16827.45,28,4.714285714285714,0.02857142857142857
8e6d7754bc7e0f22c96d255ebda59eba,16656.77,85,3.0148148148148146,0.1259259259259259
e24fc9fcd865784fb25705606fe3dfe7,16633.55,52,4.25,0.06666666666666667
c847e075301870dd144a116762eaff9a,16613.24,42,3.9347826086956523,0.06521739130434782
09f952a5f58d2285b0372551ae8f9b01,16611.49,50,3.742424242424242,0.045454545454545456
f9244d45189d3a3605499abddeade7d5,16607.42,21,4.285714285714286,0.0
1f9ab4708f3056ede07124aad39a2554,16593.760000000002,78,4.048780487804878,0.04878048780487805
530ec6109d11eaaf87999465c6afee01,16489.420000000002,97,3.9911504424778763,0.008849557522123894
440dd6ab244315c632130ecfb63827b1,16389.02,94,3.797979797979798,0.12121212121212122
e8b3a3a38279a82f0e5d006d5e5b7d2c,16361.72,87,3.72,0.04
a5cba26a62b8b4d0145b68b841e62e7f,16232.48,54,4.535714285714286,0.017857142857142856
ce7d1888639e6fb06b2749cbfdac1ff7,16214.06,78,3.869565217391304,0.15217391304347827
2e1c9f22be269ef4643f826c9e650a52,16174.37,167,3.9946236559139785,0.0967741935483871
701938c450705b8ae65fc923b70f35c7,16071.84,75,3.710526315789474,0.043859649122807015
ac3508719a1d8f5b7614b798f70af136,16052.15,103,4.4953271028037385,0.028037383177570093
431af27f296bc6519d890aa5a05fdb11,15979.32,117,3.661654135338346,0.12781954887218044
b8bc237ba3788b23da09c0f1f3a3288c,15957.640000000001,45,4.270833333333333,0.020833333333333332
0ea22c1cfbdc755f86b9b54b39c16043,15931.33,237,4.255244755244755,0.006993006993006993
48436dade18ac8b2bce089ec2a041202,15908.65,138,3.95,0.0625
a7f13822ceb966b076af67121f87b063,15859.73,75,3.3908045977011496,0.034482758620689655
c31eff8334d6b3047ed34bebd4d62c36,15821.25,122,3.816,0.128
00fc707aaaad2d31347cf883cd2dfe10,15806.7,103,3.711267605633803,0.04225352112676056
